x,y,z,value,field_name,learned_viscosity_param
1.6134454,0.64406776,0.052357845,0.052357845,viscosity,0.05023981258273125
1.6134454,0.66101694,0.05320937,0.05320937,viscosity,0.05023981258273125
1.6134454,0.6779661,0.05406089,0.05406089,viscosity,0.05023981258273125
1.6134454,0.6949153,0.054912414,0.054912414,viscosity,0.05023981258273125
1.6134454,0.7118644,0.055763934,0.055763934,viscosity,0.05023981258273125
1.6134454,0.7288135,0.056615453,0.056615453,viscosity,0.05023981258273125
1.6134454,0.7457627,0.057466976,0.057466976,viscosity,0.05023981258273125
1.6134454,0.7627119,0.058318503,0.058318503,viscosity,0.05023981258273125
1.6134454,0.779661,0.059170023,0.059170023,viscosity,0.05023981258273125
1.6134454,0.7966102,0.060021546,0.060021546,viscosity,0.05023981258273125
1.6134454,0.8135593,0.060873065,0.060873065,viscosity,0.05023981258273125
1.6134454,0.8305085,0.06172459,0.06172459,viscosity,0.05023981258273125
1.6134454,0.84745765,0.062576115,0.062576115,viscosity,0.05023981258273125
1.6134454,0.86440676,0.063427635,0.063427635,viscosity,0.05023981258273125
1.6134454,0.88135594,0.064279154,0.064279154,viscosity,0.05023981258273125
1.6134454,0.89830506,0.06513068,0.06513068,viscosity,0.05023981258273125
1.6134454,0.91525424,0.0659822,0.0659822,viscosity,0.05023981258273125
1.6134454,0.9322034,0.06683372,0.06683372,viscosity,0.05023981258273125
1.6134454,0.9491525,0.06768525,0.06768525,viscosity,0.05023981258273125
1.6134454,0.9661017,0.06853677,0.06853677,viscosity,0.05023981258273125
1.6134454,0.9830508,0.069388285,0.069388285,viscosity,0.05023981258273125
1.6134454,1.0,0.07023981,0.07023981,viscosity,0.05023981258273125
1.6302521,0.0,0.02,0.02,viscosity,0.05023981258273125
1.6302521,0.016949153,0.020851523,0.020851523,viscosity,0.05023981258273125
1.6302521,0.033898305,0.021703044,0.021703044,viscosity,0.05023981258273125
1.6302521,0.050847456,0.022554565,0.022554565,viscosity,0.05023981258273125
1.6302521,0.06779661,0.023406088,0.023406088,viscosity,0.05023981258273125
1.6302521,0.084745765,0.024257611,0.024257611,viscosity,0.05023981258273125
1.6302521,0.10169491,0.025109133,0.025109133,viscosity,0.05023981258273125
1.6302521,0.118644066,0.025960656,0.025960656,viscosity,0.05023981258273125
1.6302521,0.13559322,0.026812177,0.026812177,viscosity,0.05023981258273125
1.6302521,0.15254237,0.0276637,0.0276637,viscosity,0.05023981258273125
1.6302521,0.16949153,0.028515223,0.028515223,viscosity,0.05023981258273125
1.6302521,0.18644068,0.029366743,0.029366743,viscosity,0.05023981258273125
1.6302521,0.20338982,0.030218266,0.030218266,viscosity,0.05023981258273125
1.6302521,0.22033899,0.03106979,0.03106979,viscosity,0.05023981258273125
1.6302521,0.23728813,0.031921312,0.031921312,viscosity,0.05023981258273125
1.6302521,0.2542373,0.03277283,0.03277283,viscosity,0.05023981258273125
1.6302521,0.27118644,0.033624355,0.033624355,viscosity,0.05023981258273125
1.6302521,0.2881356,0.034475878,0.034475878,viscosity,0.05023981258273125
1.6302521,0.30508474,0.035327397,0.035327397,viscosity,0.05023981258273125
1.6302521,0.3220339,0.036178924,0.036178924,viscosity,0.05023981258273125
1.6302521,0.33898306,0.037030444,0.037030444,viscosity,0.05023981258273125
1.6302521,0.3559322,0.037881967,0.037881967,viscosity,0.05023981258273125
1.6302521,0.37288135,0.03873349,0.03873349,viscosity,0.05023981258273125
1.6302521,0.3898305,0.03958501,0.03958501,viscosity,0.05023981258273125
1.6302521,0.40677965,0.040436532,0.040436532,viscosity,0.05023981258273125
1.6302521,0.42372882,0.041288055,0.041288055,viscosity,0.05023981258273125
1.6302521,0.44067797,0.04213958,0.04213958,viscosity,0.05023981258273125
1.6302521,0.45762712,0.0429911,0.0429911,viscosity,0.05023981258273125
1.6302521,0.47457626,0.04384262,0.04384262,viscosity,0.05023981258273125
1.6302521,0.4915254,0.044694144,0.044694144,viscosity,0.05023981258273125
1.6302521,0.5084746,0.045545667,0.045545667,viscosity,0.05023981258273125
1.6302521,0.52542377,0.04639719,0.04639719,viscosity,0.05023981258273125
1.6302521,0.5423729,0.047248714,0.047248714,viscosity,0.05023981258273125
1.6302521,0.559322,0.048100233,0.048100233,viscosity,0.05023981258273125
1.6302521,0.5762712,0.048951756,0.048951756,viscosity,0.05023981258273125
1.6302521,0.59322035,0.04980328,0.04980328,viscosity,0.05023981258273125
1.6302521,0.61016953,0.050654802,0.050654802,viscosity,0.05023981258273125
1.6302521,0.62711865,0.051506322,0.051506322,viscosity,0.05023981258273125
1.6302521,0.64406776,0.052357845,0.052357845,viscosity,0.05023981258273125
1.6302521,0.66101694,0.05320937,0.05320937,viscosity,0.05023981258273125
1.6302521,0.6779661,0.05406089,0.05406089,viscosity,0.05023981258273125
1.6302521,0.6949153,0.054912414,0.054912414,viscosity,0.05023981258273125
1.6302521,0.7118644,0.055763934,0.055763934,viscosity,0.05023981258273125
1.6302521,0.7288135,0.056615453,0.056615453,viscosity,0.05023981258273125
1.6302521,0.7457627,0.057466976,0.057466976,viscosity,0.05023981258273125
1.6302521,0.7627119,0.058318503,0.058318503,viscosity,0.05023981258273125
1.6302521,0.779661,0.059170023,0.059170023,viscosity,0.05023981258273125
1.6302521,0.7966102,0.060021546,0.060021546,viscosity,0.05023981258273125
1.6302521,0.8135593,0.060873065,0.060873065,viscosity,0.05023981258273125
1.6302521,0.8305085,0.06172459,0.06172459,viscosity,0.05023981258273125
1.6302521,0.84745765,0.062576115,0.062576115,viscosity,0.05023981258273125
1.6302521,0.86440676,0.063427635,0.063427635,viscosity,0.05023981258273125
1.6302521,0.88135594,0.064279154,0.064279154,viscosity,0.05023981258273125
1.6302521,0.89830506,0.06513068,0.06513068,viscosity,0.05023981258273125
1.6302521,0.91525424,0.0659822,0.0659822,viscosity,0.05023981258273125
1.6302521,0.9322034,0.06683372,0.06683372,viscosity,0.05023981258273125
1.6302521,0.9491525,0.06768525,0.06768525,viscosity,0.05023981258273125
1.6302521,0.9661017,0.06853677,0.06853677,viscosity,0.05023981258273125
1.6302521,0.9830508,0.069388285,0.069388285,viscosity,0.05023981258273125
1.6302521,1.0,0.07023981,0.07023981,viscosity,0.05023981258273125
1.6470588,0.0,0.02,0.02,viscosity,0.05023981258273125
1.6470588,0.016949153,0.020851523,0.020851523,viscosity,0.05023981258273125
1.6470588,0.033898305,0.021703044,0.021703044,viscosity,0.05023981258273125
1.6470588,0.050847456,0.022554565,0.022554565,viscosity,0.05023981258273125
1.6470588,0.06779661,0.023406088,0.023406088,viscosity,0.05023981258273125
1.6470588,0.084745765,0.024257611,0.024257611,viscosity,0.05023981258273125
1.6470588,0.10169491,0.025109133,0.025109133,viscosity,0.05023981258273125
1.6470588,0.118644066,0.025960656,0.025960656,viscosity,0.05023981258273125
1.6470588,0.13559322,0.026812177,0.026812177,viscosity,0.05023981258273125
1.6470588,0.15254237,0.0276637,0.0276637,viscosity,0.05023981258273125
1.6470588,0.16949153,0.028515223,0.028515223,viscosity,0.05023981258273125
1.6470588,0.18644068,0.029366743,0.029366743,viscosity,0.05023981258273125
1.6470588,0.20338982,0.030218266,0.030218266,viscosity,0.05023981258273125
1.6470588,0.22033899,0.03106979,0.03106979,viscosity,0.05023981258273125
1.6470588,0.23728813,0.031921312,0.031921312,viscosity,0.05023981258273125
1.6470588,0.2542373,0.03277283,0.03277283,viscosity,0.05023981258273125
1.6470588,0.27118644,0.033624355,0.033624355,viscosity,0.05023981258273125
1.6470588,0.2881356,0.034475878,0.034475878,viscosity,0.05023981258273125
1.6470588,0.30508474,0.035327397,0.035327397,viscosity,0.05023981258273125
1.6470588,0.3220339,0.036178924,0.036178924,viscosity,0.05023981258273125
1.6470588,0.33898306,0.037030444,0.037030444,viscosity,0.05023981258273125
1.6470588,0.3559322,0.037881967,0.037881967,viscosity,0.05023981258273125
1.6470588,0.37288135,0.03873349,0.03873349,viscosity,0.05023981258273125
1.6470588,0.3898305,0.03958501,0.03958501,viscosity,0.05023981258273125
1.6470588,0.40677965,0.040436532,0.040436532,viscosity,0.05023981258273125
1.6470588,0.42372882,0.041288055,0.041288055,viscosity,0.05023981258273125
1.6470588,0.44067797,0.04213958,0.04213958,viscosity,0.05023981258273125
1.6470588,0.45762712,0.0429911,0.0429911,viscosity,0.05023981258273125
1.6470588,0.47457626,0.04384262,0.04384262,viscosity,0.05023981258273125
1.6470588,0.4915254,0.044694144,0.044694144,viscosity,0.05023981258273125
1.6470588,0.5084746,0.045545667,0.045545667,viscosity,0.05023981258273125
1.6470588,0.52542377,0.04639719,0.04639719,viscosity,0.05023981258273125
1.6470588,0.5423729,0.047248714,0.047248714,viscosity,0.05023981258273125
1.6470588,0.559322,0.048100233,0.048100233,viscosity,0.05023981258273125
1.6470588,0.5762712,0.048951756,0.048951756,viscosity,0.05023981258273125
1.6470588,0.59322035,0.04980328,0.04980328,viscosity,0.05023981258273125
1.6470588,0.61016953,0.050654802,0.050654802,viscosity,0.05023981258273125
1.6470588,0.62711865,0.051506322,0.051506322,viscosity,0.05023981258273125
1.6470588,0.64406776,0.052357845,0.052357845,viscosity,0.05023981258273125
1.6470588,0.66101694,0.05320937,0.05320937,viscosity,0.05023981258273125
1.6470588,0.6779661,0.05406089,0.05406089,viscosity,0.05023981258273125
1.6470588,0.6949153,0.054912414,0.054912414,viscosity,0.05023981258273125
1.6470588,0.7118644,0.055763934,0.055763934,viscosity,0.05023981258273125
1.6470588,0.7288135,0.056615453,0.056615453,viscosity,0.05023981258273125
1.6470588,0.7457627,0.057466976,0.057466976,viscosity,0.05023981258273125
1.6470588,0.7627119,0.058318503,0.058318503,viscosity,0.05023981258273125
1.6470588,0.779661,0.059170023,0.059170023,viscosity,0.05023981258273125
1.6470588,0.7966102,0.060021546,0.060021546,viscosity,0.05023981258273125
1.6470588,0.8135593,0.060873065,0.060873065,viscosity,0.05023981258273125
1.6470588,0.8305085,0.06172459,0.06172459,viscosity,0.05023981258273125
1.6470588,0.84745765,0.062576115,0.062576115,viscosity,0.05023981258273125
1.6470588,0.86440676,0.063427635,0.063427635,viscosity,0.05023981258273125
1.6470588,0.88135594,0.064279154,0.064279154,viscosity,0.05023981258273125
1.6470588,0.89830506,0.06513068,0.06513068,viscosity,0.05023981258273125
1.6470588,0.91525424,0.0659822,0.0659822,viscosity,0.05023981258273125
1.6470588,0.9322034,0.06683372,0.06683372,viscosity,0.05023981258273125
1.6470588,0.9491525,0.06768525,0.06768525,viscosity,0.05023981258273125
1.6470588,0.9661017,0.06853677,0.06853677,viscosity,0.05023981258273125
1.6470588,0.9830508,0.069388285,0.069388285,viscosity,0.05023981258273125
1.6470588,1.0,0.07023981,0.07023981,viscosity,0.05023981258273125
1.6638656,0.0,0.02,0.02,viscosity,0.05023981258273125
1.6638656,0.016949153,0.020851523,0.020851523,viscosity,0.05023981258273125
1.6638656,0.033898305,0.021703044,0.021703044,viscosity,0.05023981258273125
1.6638656,0.050847456,0.022554565,0.022554565,viscosity,0.05023981258273125
1.6638656,0.06779661,0.023406088,0.023406088,viscosity,0.05023981258273125
1.6638656,0.084745765,0.024257611,0.024257611,viscosity,0.05023981258273125
1.6638656,0.10169491,0.025109133,0.025109133,viscosity,0.05023981258273125
1.6638656,0.118644066,0.025960656,0.025960656,viscosity,0.05023981258273125
1.6638656,0.13559322,0.026812177,0.026812177,viscosity,0.05023981258273125
1.6638656,0.15254237,0.0276637,0.0276637,viscosity,0.05023981258273125
1.6638656,0.16949153,0.028515223,0.028515223,viscosity,0.05023981258273125
1.6638656,0.18644068,0.029366743,0.029366743,viscosity,0.05023981258273125
1.6638656,0.20338982,0.030218266,0.030218266,viscosity,0.05023981258273125
1.6638656,0.22033899,0.03106979,0.03106979,viscosity,0.05023981258273125
1.6638656,0.23728813,0.031921312,0.031921312,viscosity,0.05023981258273125
1.6638656,0.2542373,0.03277283,0.03277283,viscosity,0.05023981258273125
1.6638656,0.27118644,0.033624355,0.033624355,viscosity,0.05023981258273125
1.6638656,0.2881356,0.034475878,0.034475878,viscosity,0.05023981258273125
1.6638656,0.30508474,0.035327397,0.035327397,viscosity,0.05023981258273125
1.6638656,0.3220339,0.036178924,0.036178924,viscosity,0.05023981258273125
1.6638656,0.33898306,0.037030444,0.037030444,viscosity,0.05023981258273125
1.6638656,0.3559322,0.037881967,0.037881967,viscosity,0.05023981258273125
1.6638656,0.37288135,0.03873349,0.03873349,viscosity,0.05023981258273125
1.6638656,0.3898305,0.03958501,0.03958501,viscosity,0.05023981258273125
1.6638656,0.40677965,0.040436532,0.040436532,viscosity,0.05023981258273125
1.6638656,0.42372882,0.041288055,0.041288055,viscosity,0.05023981258273125
1.6638656,0.44067797,0.04213958,0.04213958,viscosity,0.05023981258273125
1.6638656,0.45762712,0.0429911,0.0429911,viscosity,0.05023981258273125
1.6638656,0.47457626,0.04384262,0.04384262,viscosity,0.05023981258273125
1.6638656,0.4915254,0.044694144,0.044694144,viscosity,0.05023981258273125
1.6638656,0.5084746,0.045545667,0.045545667,viscosity,0.05023981258273125
1.6638656,0.52542377,0.04639719,0.04639719,viscosity,0.05023981258273125
1.6638656,0.5423729,0.047248714,0.047248714,viscosity,0.05023981258273125
1.6638656,0.559322,0.048100233,0.048100233,viscosity,0.05023981258273125
1.6638656,0.5762712,0.048951756,0.048951756,viscosity,0.05023981258273125
1.6638656,0.59322035,0.04980328,0.04980328,viscosity,0.05023981258273125
1.6638656,0.61016953,0.050654802,0.050654802,viscosity,0.05023981258273125
1.6638656,0.62711865,0.051506322,0.051506322,viscosity,0.05023981258273125
1.6638656,0.64406776,0.052357845,0.052357845,viscosity,0.05023981258273125
1.6638656,0.66101694,0.05320937,0.05320937,viscosity,0.05023981258273125
1.6638656,0.6779661,0.05406089,0.05406089,viscosity,0.05023981258273125
1.6638656,0.6949153,0.054912414,0.054912414,viscosity,0.05023981258273125
1.6638656,0.7118644,0.055763934,0.055763934,viscosity,0.05023981258273125
1.6638656,0.7288135,0.056615453,0.056615453,viscosity,0.05023981258273125
1.6638656,0.7457627,0.057466976,0.057466976,viscosity,0.05023981258273125
1.6638656,0.7627119,0.058318503,0.058318503,viscosity,0.05023981258273125
1.6638656,0.779661,0.059170023,0.059170023,viscosity,0.05023981258273125
1.6638656,0.7966102,0.060021546,0.060021546,viscosity,0.05023981258273125
1.6638656,0.8135593,0.060873065,0.060873065,viscosity,0.05023981258273125
1.6638656,0.8305085,0.06172459,0.06172459,viscosity,0.05023981258273125
1.6638656,0.84745765,0.062576115,0.062576115,viscosity,0.05023981258273125
1.6638656,0.86440676,0.063427635,0.063427635,viscosity,0.05023981258273125
1.6638656,0.88135594,0.064279154,0.064279154,viscosity,0.05023981258273125
1.6638656,0.89830506,0.06513068,0.06513068,viscosity,0.05023981258273125
1.6638656,0.91525424,0.0659822,0.0659822,viscosity,0.05023981258273125
1.6638656,0.9322034,0.06683372,0.06683372,viscosity,0.05023981258273125
1.6638656,0.9491525,0.06768525,0.06768525,viscosity,0.05023981258273125
1.6638656,0.9661017,0.06853677,0.06853677,viscosity,0.05023981258273125
1.6638656,0.9830508,0.069388285,0.069388285,viscosity,0.05023981258273125
1.6638656,1.0,0.07023981,0.07023981,viscosity,0.05023981258273125
1.6806723,0.0,0.02,0.02,viscosity,0.05023981258273125
1.6806723,0.016949153,0.020851523,0.020851523,viscosity,0.05023981258273125
1.6806723,0.033898305,0.021703044,0.021703044,viscosity,0.05023981258273125
1.6806723,0.050847456,0.022554565,0.022554565,viscosity,0.05023981258273125
1.6806723,0.06779661,0.023406088,0.023406088,viscosity,0.05023981258273125
1.6806723,0.084745765,0.024257611,0.024257611,viscosity,0.05023981258273125
1.6806723,0.10169491,0.025109133,0.025109133,viscosity,0.05023981258273125
1.6806723,0.118644066,0.025960656,0.025960656,viscosity,0.05023981258273125
1.6806723,0.13559322,0.026812177,0.026812177,viscosity,0.05023981258273125
1.6806723,0.15254237,0.0276637,0.0276637,viscosity,0.05023981258273125
1.6806723,0.16949153,0.028515223,0.028515223,viscosity,0.05023981258273125
1.6806723,0.18644068,0.029366743,0.029366743,viscosity,0.05023981258273125
1.6806723,0.20338982,0.030218266,0.030218266,viscosity,0.05023981258273125
1.6806723,0.22033899,0.03106979,0.03106979,viscosity,0.05023981258273125
1.6806723,0.23728813,0.031921312,0.031921312,viscosity,0.05023981258273125
1.6806723,0.2542373,0.03277283,0.03277283,viscosity,0.05023981258273125
1.6806723,0.27118644,0.033624355,0.033624355,viscosity,0.05023981258273125
1.6806723,0.2881356,0.034475878,0.034475878,viscosity,0.05023981258273125
1.6806723,0.30508474,0.035327397,0.035327397,viscosity,0.05023981258273125
1.6806723,0.3220339,0.036178924,0.036178924,viscosity,0.05023981258273125
1.6806723,0.33898306,0.037030444,0.037030444,viscosity,0.05023981258273125
1.6806723,0.3559322,0.037881967,0.037881967,viscosity,0.05023981258273125
1.6806723,0.37288135,0.03873349,0.03873349,viscosity,0.05023981258273125
1.6806723,0.3898305,0.03958501,0.03958501,viscosity,0.05023981258273125
1.6806723,0.40677965,0.040436532,0.040436532,viscosity,0.05023981258273125
1.6806723,0.42372882,0.041288055,0.041288055,viscosity,0.05023981258273125
1.6806723,0.44067797,0.04213958,0.04213958,viscosity,0.05023981258273125
1.6806723,0.45762712,0.0429911,0.0429911,viscosity,0.05023981258273125
1.6806723,0.47457626,0.04384262,0.04384262,viscosity,0.05023981258273125
1.6806723,0.4915254,0.044694144,0.044694144,viscosity,0.05023981258273125
1.6806723,0.5084746,0.045545667,0.045545667,viscosity,0.05023981258273125
1.6806723,0.52542377,0.04639719,0.04639719,viscosity,0.05023981258273125
1.6806723,0.5423729,0.047248714,0.047248714,viscosity,0.05023981258273125
1.6806723,0.559322,0.048100233,0.048100233,viscosity,0.05023981258273125
1.6806723,0.5762712,0.048951756,0.048951756,viscosity,0.05023981258273125
1.6806723,0.59322035,0.04980328,0.04980328,viscosity,0.05023981258273125
1.6806723,0.61016953,0.050654802,0.050654802,viscosity,0.05023981258273125
1.6806723,0.62711865,0.051506322,0.051506322,viscosity,0.05023981258273125
1.6806723,0.64406776,0.052357845,0.052357845,viscosity,0.05023981258273125
1.6806723,0.66101694,0.05320937,0.05320937,viscosity,0.05023981258273125
1.6806723,0.6779661,0.05406089,0.05406089,viscosity,0.05023981258273125
1.6806723,0.6949153,0.054912414,0.054912414,viscosity,0.05023981258273125
1.6806723,0.7118644,0.055763934,0.055763934,viscosity,0.05023981258273125
1.6806723,0.7288135,0.056615453,0.056615453,viscosity,0.05023981258273125
1.6806723,0.7457627,0.057466976,0.057466976,viscosity,0.05023981258273125
1.6806723,0.7627119,0.058318503,0.058318503,viscosity,0.05023981258273125
1.6806723,0.779661,0.059170023,0.059170023,viscosity,0.05023981258273125
1.6806723,0.7966102,0.060021546,0.060021546,viscosity,0.05023981258273125
1.6806723,0.8135593,0.060873065,0.060873065,viscosity,0.05023981258273125
1.6806723,0.8305085,0.06172459,0.06172459,viscosity,0.05023981258273125
1.6806723,0.84745765,0.062576115,0.062576115,viscosity,0.05023981258273125
1.6806723,0.86440676,0.063427635,0.063427635,viscosity,0.05023981258273125
1.6806723,0.88135594,0.064279154,0.064279154,viscosity,0.05023981258273125
1.6806723,0.89830506,0.06513068,0.06513068,viscosity,0.05023981258273125
1.6806723,0.91525424,0.0659822,0.0659822,viscosity,0.05023981258273125
1.6806723,0.9322034,0.06683372,0.06683372,viscosity,0.05023981258273125
1.6806723,0.9491525,0.06768525,0.06768525,viscosity,0.05023981258273125
1.6806723,0.9661017,0.06853677,0.06853677,viscosity,0.05023981258273125
1.6806723,0.9830508,0.069388285,0.069388285,viscosity,0.05023981258273125
1.6806723,1.0,0.07023981,0.07023981,viscosity,0.05023981258273125
1.697479,0.0,0.02,0.02,viscosity,0.05023981258273125
1.697479,0.016949153,0.020851523,0.020851523,viscosity,0.05023981258273125
1.697479,0.033898305,0.021703044,0.021703044,viscosity,0.05023981258273125
1.697479,0.050847456,0.022554565,0.022554565,viscosity,0.05023981258273125
1.697479,0.06779661,0.023406088,0.023406088,viscosity,0.05023981258273125
1.697479,0.084745765,0.024257611,0.024257611,viscosity,0.05023981258273125
1.697479,0.10169491,0.025109133,0.025109133,viscosity,0.05023981258273125
1.697479,0.118644066,0.025960656,0.025960656,viscosity,0.05023981258273125
1.697479,0.13559322,0.026812177,0.026812177,viscosity,0.05023981258273125
1.697479,0.15254237,0.0276637,0.0276637,viscosity,0.05023981258273125
1.697479,0.16949153,0.028515223,0.028515223,viscosity,0.05023981258273125
1.697479,0.18644068,0.029366743,0.029366743,viscosity,0.05023981258273125
1.697479,0.20338982,0.030218266,0.030218266,viscosity,0.05023981258273125
1.697479,0.22033899,0.03106979,0.03106979,viscosity,0.05023981258273125
1.697479,0.23728813,0.031921312,0.031921312,viscosity,0.05023981258273125
1.697479,0.2542373,0.03277283,0.03277283,viscosity,0.05023981258273125
1.697479,0.27118644,0.033624355,0.033624355,viscosity,0.05023981258273125
1.697479,0.2881356,0.034475878,0.034475878,viscosity,0.05023981258273125
1.697479,0.30508474,0.035327397,0.035327397,viscosity,0.05023981258273125
1.697479,0.3220339,0.036178924,0.036178924,viscosity,0.05023981258273125
1.697479,0.33898306,0.037030444,0.037030444,viscosity,0.05023981258273125
1.697479,0.3559322,0.037881967,0.037881967,viscosity,0.05023981258273125
1.697479,0.37288135,0.03873349,0.03873349,viscosity,0.05023981258273125
1.697479,0.3898305,0.03958501,0.03958501,viscosity,0.05023981258273125
1.697479,0.40677965,0.040436532,0.040436532,viscosity,0.05023981258273125
1.697479,0.42372882,0.041288055,0.041288055,viscosity,0.05023981258273125
1.697479,0.44067797,0.04213958,0.04213958,viscosity,0.05023981258273125
1.697479,0.45762712,0.0429911,0.0429911,viscosity,0.05023981258273125
1.697479,0.47457626,0.04384262,0.04384262,viscosity,0.05023981258273125
1.697479,0.4915254,0.044694144,0.044694144,viscosity,0.05023981258273125
1.697479,0.5084746,0.045545667,0.045545667,viscosity,0.05023981258273125
1.697479,0.52542377,0.04639719,0.04639719,viscosity,0.05023981258273125
1.697479,0.5423729,0.047248714,0.047248714,viscosity,0.05023981258273125
1.697479,0.559322,0.048100233,0.048100233,viscosity,0.05023981258273125
1.697479,0.5762712,0.048951756,0.048951756,viscosity,0.05023981258273125
1.697479,0.59322035,0.04980328,0.04980328,viscosity,0.05023981258273125
1.697479,0.61016953,0.050654802,0.050654802,viscosity,0.05023981258273125
1.697479,0.62711865,0.051506322,0.051506322,viscosity,0.05023981258273125
1.697479,0.64406776,0.052357845,0.052357845,viscosity,0.05023981258273125
1.697479,0.66101694,0.05320937,0.05320937,viscosity,0.05023981258273125
1.697479,0.6779661,0.05406089,0.05406089,viscosity,0.05023981258273125
1.697479,0.6949153,0.054912414,0.054912414,viscosity,0.05023981258273125
1.697479,0.7118644,0.055763934,0.055763934,viscosity,0.05023981258273125
1.697479,0.7288135,0.056615453,0.056615453,viscosity,0.05023981258273125
1.697479,0.7457627,0.057466976,0.057466976,viscosity,0.05023981258273125
1.697479,0.7627119,0.058318503,0.058318503,viscosity,0.05023981258273125
1.697479,0.779661,0.059170023,0.059170023,viscosity,0.05023981258273125
1.697479,0.7966102,0.060021546,0.060021546,viscosity,0.05023981258273125
1.697479,0.8135593,0.060873065,0.060873065,viscosity,0.05023981258273125
1.697479,0.8305085,0.06172459,0.06172459,viscosity,0.05023981258273125
1.697479,0.84745765,0.062576115,0.062576115,viscosity,0.05023981258273125
1.697479,0.86440676,0.063427635,0.063427635,viscosity,0.05023981258273125
1.697479,0.88135594,0.064279154,0.064279154,viscosity,0.05023981258273125
1.697479,0.89830506,0.06513068,0.06513068,viscosity,0.05023981258273125
1.697479,0.91525424,0.0659822,0.0659822,viscosity,0.05023981258273125
1.697479,0.9322034,0.06683372,0.06683372,viscosity,0.05023981258273125
1.697479,0.9491525,0.06768525,0.06768525,viscosity,0.05023981258273125
1.697479,0.9661017,0.06853677,0.06853677,viscosity,0.05023981258273125
1.697479,0.9830508,0.069388285,0.069388285,viscosity,0.05023981258273125
1.697479,1.0,0.07023981,0.07023981,viscosity,0.05023981258273125
1.7142857,0.0,0.02,0.02,viscosity,0.05023981258273125
1.7142857,0.016949153,0.020851523,0.020851523,viscosity,0.05023981258273125
1.7142857,0.033898305,0.021703044,0.021703044,viscosity,0.05023981258273125
1.7142857,0.050847456,0.022554565,0.022554565,viscosity,0.05023981258273125
1.7142857,0.06779661,0.023406088,0.023406088,viscosity,0.05023981258273125
1.7142857,0.084745765,0.024257611,0.024257611,viscosity,0.05023981258273125
1.7142857,0.10169491,0.025109133,0.025109133,viscosity,0.05023981258273125
1.7142857,0.118644066,0.025960656,0.025960656,viscosity,0.05023981258273125
1.7142857,0.13559322,0.026812177,0.026812177,viscosity,0.05023981258273125
1.7142857,0.15254237,0.0276637,0.0276637,viscosity,0.05023981258273125
1.7142857,0.16949153,0.028515223,0.028515223,viscosity,0.05023981258273125
1.7142857,0.18644068,0.029366743,0.029366743,viscosity,0.05023981258273125
1.7142857,0.20338982,0.030218266,0.030218266,viscosity,0.05023981258273125
1.7142857,0.22033899,0.03106979,0.03106979,viscosity,0.05023981258273125
1.7142857,0.23728813,0.031921312,0.031921312,viscosity,0.05023981258273125
1.7142857,0.2542373,0.03277283,0.03277283,viscosity,0.05023981258273125
1.7142857,0.27118644,0.033624355,0.033624355,viscosity,0.05023981258273125
1.7142857,0.2881356,0.034475878,0.034475878,viscosity,0.05023981258273125
1.7142857,0.30508474,0.035327397,0.035327397,viscosity,0.05023981258273125
1.7142857,0.3220339,0.036178924,0.036178924,viscosity,0.05023981258273125
1.7142857,0.33898306,0.037030444,0.037030444,viscosity,0.05023981258273125
1.7142857,0.3559322,0.037881967,0.037881967,viscosity,0.05023981258273125
1.7142857,0.37288135,0.03873349,0.03873349,viscosity,0.05023981258273125
1.7142857,0.3898305,0.03958501,0.03958501,viscosity,0.05023981258273125
1.7142857,0.40677965,0.040436532,0.040436532,viscosity,0.05023981258273125
1.7142857,0.42372882,0.041288055,0.041288055,viscosity,0.05023981258273125
1.7142857,0.44067797,0.04213958,0.04213958,viscosity,0.05023981258273125
1.7142857,0.45762712,0.0429911,0.0429911,viscosity,0.05023981258273125
1.7142857,0.47457626,0.04384262,0.04384262,viscosity,0.05023981258273125
1.7142857,0.4915254,0.044694144,0.044694144,viscosity,0.05023981258273125
1.7142857,0.5084746,0.045545667,0.045545667,viscosity,0.05023981258273125
1.7142857,0.52542377,0.04639719,0.04639719,viscosity,0.05023981258273125
1.7142857,0.5423729,0.047248714,0.047248714,viscosity,0.05023981258273125
1.7142857,0.559322,0.048100233,0.048100233,viscosity,0.05023981258273125
1.7142857,0.5762712,0.048951756,0.048951756,viscosity,0.05023981258273125
1.7142857,0.59322035,0.04980328,0.04980328,viscosity,0.05023981258273125
1.7142857,0.61016953,0.050654802,0.050654802,viscosity,0.05023981258273125
1.7142857,0.62711865,0.051506322,0.051506322,viscosity,0.05023981258273125
1.7142857,0.64406776,0.052357845,0.052357845,viscosity,0.05023981258273125
1.7142857,0.66101694,0.05320937,0.05320937,viscosity,0.05023981258273125
1.7142857,0.6779661,0.05406089,0.05406089,viscosity,0.05023981258273125
1.7142857,0.6949153,0.054912414,0.054912414,viscosity,0.05023981258273125
1.7142857,0.7118644,0.055763934,0.055763934,viscosity,0.05023981258273125
1.7142857,0.7288135,0.056615453,0.056615453,viscosity,0.05023981258273125
1.7142857,0.7457627,0.057466976,0.057466976,viscosity,0.05023981258273125
1.7142857,0.7627119,0.058318503,0.058318503,viscosity,0.05023981258273125
1.7142857,0.779661,0.059170023,0.059170023,viscosity,0.05023981258273125
1.7142857,0.7966102,0.060021546,0.060021546,viscosity,0.05023981258273125
1.7142857,0.8135593,0.060873065,0.060873065,viscosity,0.05023981258273125
